hurtlex_ID,lemma,POS,ERIS_score,definition_category,definition_el,definition_en,synonyms_el,synonyms_en,examples,aikia_offensive_score,hurtlex_category
EL1538,ειδωλολάτρης,NOUN,0.42,Person,"Άνθρωπος που προσκυνά υλικές απεικονίσεις θεοτήτων ή τηρεί πολυθεϊστικές δοξασίες, έξω από τις μεγάλες μονοθεϊστικές θρησκείες",person who worships idols or multiple deities,"['παγανιστής', 'πολύθεος', 'δωλολάτρης']","['idolater', 'pagan', 'polytheist', 'heathen']",Για τέτοια είδολα αξίζει να γίνεις ειδολολάτρης,,cds
EL1538,ειδωλολάτρης,NOUN,0.42,Person,"Άτομο που θαυμάζει άκριτα και υπερβολικά αντικείμενο, συνήθεια ή τάση, μέχρι λατρείας",fanatic : person showing blind admiration,"['λάτρης', 'φανατικός']","['devotee', 'fanboy']","Kαλά, αυτός ειδωλολάτρης δεν είναι ?",,cds
EL1541,ειδωλολατρία,NOUN,0.39,State,Θρησκευτικό καθεστώς όπου υλικά αντικείμενα ή φυσικά φαινόμενα θεωρούνται θεϊκά και λατρεύονται,ongoing worship of idols or multiple gods,"['παγανισμός', 'πολυθεϊσμός', 'δωλολατρία', 'λατρεία ειδώλων']","['idolatry', 'paganism', 'polytheism', 'idol worship']","username Ο παγανισμός,ο σκοταδισμος και η ειδωλολατρία επέστρεψαν,είναι εδώ..",0.71,cds
EL1541,ειδωλολατρία,NOUN,0.4,Repetitive_Action,"Παθολογική προσκόλληση σε αξίες όπως το χρήμα, η εικόνα ή το σώμα, που λειτουργεί ως «σύγχρονο είδωλο».",obsessive worship : excessive devotion to a worldly ideal,"['λατρεία', 'εξάρτηση']","['fetishisation', 'cult-like devotion']",Σοβαρά τώρα⁉️Προσκυνούν οι πιστοί κασκόλ και μαγκούρες εν έτει 2024; Είναι οι ίδιοι που καταδικάζουν την ειδωλολατρεία;,,cds
EL1540,ειδωλολατρικός,ADJ,0.33,Behavioral_Trait,που χαρακτηρίζεται από λατρεία υλικών εικόνων ή πολλών θεών,characterised by idol worship,"['παγανιστικός', 'πολυθεϊστικός', 'δωλολατρικός']","['idolatrous', 'pagan', 'polytheistic']",Το παγανιστικό σύμβολο στην πρόσκληση στέψης του βασιλιά Καρόλου προκαλεί κριτική Πράσινο πρόσωπο στο κάτω μέρος της πρόσκλησης Ποιος είναι λοιπόν ο Πράσινος Άνθρωπος; Είναι ειδωλολατρικός θεός; Σύμβολο των ριζών της Αγγλίας; Και τα δύο – ή κανένα;,,cds
EL1540,ειδωλολατρικός,ADJ,0.33,Behavioral_Trait,Σεμπεριφορά που εκδηλώνει άκριτο θαυμασμό ή προσκόλληση σε γήινα αγαθά,fanatical : marked by blind admiration,"['λατρευτικός', 'φανατικός']","['icon-worshipping', 'fanatical']",Από πότε τιμάται στους Ολυμπιακούς αγώνες ο ειδωλολατρικός χρυσός ταύρος του Βάαλ;,,cds
EL1155,είλωτας,NOUN,0.62,Person,Άτομο που εργάζεται εξαντλητικά χωρίς δικαιώματα ή αναγνώριση,drudge : person forced to do hard menial work,"['σκλάβος της δουλειάς', 'καταπιεζόμενος']"," ['drudge', 'toiler']",Ο Ειλωτας φτιάχνει καφεδάκια!#BigBrotherGR,,cds
EL451,εκβιάζω,VERB,0.82,Event,πράττω απειλές ή πίεση για να αποσπάσω όφελος από άλλον,use threats or pressure to obtain benefit,"['απειλώ', 'πιέζω', 'εξαναγκάζω', 'εκφοβίζω']","['blackmail', 'extort', 'coerce', 'threaten']","Το ‘χω πάρει απόφαση ότι δε σκοπεύεις να μου κάνεις το χατίρι, απλά μ’ έχεις πάντα στο περίμενε για να μπορείς να μ’ εκβιάζεις και να παίρνεις αυτό που θέλεις.",0.82,re
EL451,εκβιάζω,VERB,0.82,Event,"Έντονα πιέζω κάποιον ή μια κατάσταση για ταχύτερη ή ευνοϊκή εξέλιξη, χωρίς απαραίτητα παράνομη απειλή",pressure : to push someone or something to act earlier or differently,"['πιέζω', 'βιάζω', 'αναγκάζω']","['pressure', 'force']",Τη μια τον γλείφει και την άλλη τον εκβιάζει.,0.69,re
EL151,εκβιασμός,NOUN,0.74,Event,πράξη άσκησης απειλών ή εκφοβισμού για οικονομικό ή άλλο κέρδος,act of using threats for money or advantage,"['εξαναγκασμός', 'πίεση', 'κλοπή μέσω απειλής', 'εκφοβισμός']","['blackmail', 'extortion', 'coercion', 'shakedown']",«Ο Σωτηρόπουλος είχε την υποψία ότι η επιστροφή των ναυτιλιακών εταιρειών στην Ελλάδα ήταν μέρος του εκβιασμού.,0.63,re
EL151,εκβιασμός,NOUN,0.74,State,"Κλίμα έντονης ψυχολογικής πίεσης που οδηγεί κάποιον σε ανεπιθύμητη επιλογή, χωρίς να υπάρχει πάντοτε παράνομη απειλή",coercive pressure : situation of heavy psychological leverage,"['πίεση', 'καταναγκασμός']","['coercion', 'pressure']","username Με τα κολοεμβόλια κατάφερες να διχάσεις τους Έλληνες, στρέφοντας εχθρικά τους εμβολιασμένους απέναντι στούς ανεμβολίαστους, και τώρα προχωράς σε ωμό εκβιασμό κατά των ενεμβολίαστων σε υποχρεωτικά ράμπιτ τέστ για την πρόσβαση σε Δ.Υπ. Στίς Εκλογές θα πάθεις Βατερλό ΜΑΎΡΟ στη Ν.Δ",0.84,re
EL2364,εκβιαστής,NOUN,0.9,Person,άτομο που χρησιμοποιεί απειλές για να κερδίσει χρήματα ή εύνοια,person who blackmails for gain,"['απατεώνας', 'εκμεταλλευτής', 'πιεστής', 'εκφοβιστής']","['blackmailer', 'extortionist', 'racketeer', 'coercer']","Μήπως όμως ήταν τρομοκρατικές ενέργειες εκβιασμού, για να γυρίσουν οι εφοπλιστές στην Ελλάδα; Και μήπως ο Χαρδάκος επιλέχτηκε, γιατί τους ήταν το μεγαλύτερο εμπόδιο, και το πλήρωσε με τη ζωή του; Αν είναι έτσι, τότε έχουμε να κάνουμε με αδίστακτους εκβιαστές και μια αστυνομία που χάσκει.",0.69,re
EL1413,έκνομος,ADJ,0.62,Person,άτομο που δρα έξω από τους κανόνες δικαίου,person who lives outside the law,"['παράνομος', 'άνομος', 'παραβάτης', 'αντάρτης']","['outlaw', 'lawless', 'illegal', 'delinquent']","Ποινή και σωφρονισμός...Εδώ και αιώνες, έχουμε δεχθεί ότι στόχος μιας ποινής δεν είναι η τιμωρία αλλά ο σωφρονισμός. Ο έκνομος συμπολίτης μας, μπαίνει στη φυλακή, όχι για να τιμωρηθεί για όσα έπραξε αλλά για να σωφρονιστεί και να επανέλθει ως υγιές κύτταρο στην κοινωνία.",,cds
EL1413,έκνομος,ADJ,0.62,Behavioral_Trait,ενέργεια που παραβιάζει θεσπισμένους κανόνες∙ για πράξη ή κατάσταση που αντικρούει τον νόμο,illicit : contrary to law,"['παράνομος', 'αθέμιτος']","['illegal', 'illicit', 'unlawful']","έκνομος ακτιβισμός της ""παλαβής αριστεράς""",,cds
EL1999,εκτέλεση,NOUN,0.26,Event,θανάτωση κρατουμένου κατόπιν απόφασης ή εντολής,putting a prisoner to death by order,"['θανατική ποινή', 'τουφεκισμός', 'απαγχονισμός', 'αποκεφαλισμός']","['execution', 'capital punishment', 'firing squad', 'hanging']",username username Άσε τους άλλους. Δικός μου είσαι εσύ. Εκτός αν καταλάβεις ότι άλλη η διαφωνία για το πιο είναι το καλύτερο πολεμικό σχέδιο εναντίον τους και άλλο να παίρνεις το μέρος των μπάσταρδων. Δικαιωμά μας να θέλουμε εκτέλεση αυτών των παράσιτων. Αυτή πρέπει να είναι η μοίρα του προδότη.,0.79,re
EL1999,εκτέλεση,NOUN,0.26,Event,"Ενέργεια που υλοποιεί σχεδιασμένη εργασία, εντολή ή έργο",carry-out : act of performing a planned task,"['υλοποίηση', 'πραγμάτωση']","['implementation', 'execution (task)']","Ωραία η σκέψη και το σενάριο, στην εκτέλεση μάπα. ???? Ο Γιάννης όμως φωνάρα ???????? #AgriesMelisses",0.45,re
EL1999,εκτέλεση,NOUN,0.26,Event,Συντριπτικό πλήγμα ή γκολ/καλάθι που «τελειώνει» τον αντίπαλο σε αγώνα,rout : crushing defeat inflicted on a rival,"['σφαγή (μεταφ.)', 'ξεφτίλα']","['thrashing', 'clincher']",Σε πρώτη παγκόσμια αποκλειστική προβολή. Η συνέχεια μετά την εκτέλεση πέναλτι του καραμπελα.,,re
EL1234,έμπορος,NOUN,0.31,Person,"Άτομο του οποίου το κύριο επάγγελμα είναι η αγοραπωλησία προϊόντων, με μεσολάβηση μεταξύ παραγωγού και καταναλωτή",person who trades goods for profit,"['πωλητής', 'μαγαζάτορας', 'παλαιέμπορος', 'νταραβεριτζής']","['merchant', 'trader', 'dealer', 'seller', 'shopkeeper']",Θα σας κάψουμε ζωντανούς: Με αυτά τα λόγια οι επιστάτες του εμπόρου Νίκου Βαγγελάτου απευθύνθηκαν στους 200...,0.41,cds
